FID;fid_;E;N;ADA_ID;VELOCITY;X;Y;SATELLITE;GEOMETRY;TRACK;FRAME;INIT_DATE;FINAL_DATE;PIXEL_SIZE;SOFTWARE;PAPERS;COHERENCE;Lon_ETRS89;Lat_ETRS89;MEAN_VLOS;Lon_WGS84;Lat_WGS84;PS_ID;DESC_UNIT;GeoUnif;Masas_subt;aguas_supf;emb_aux;red_trans;Moves;SubsEsp;QAFI_trace;QAFI_vecto;CODE_18;pendientes;Subsidence;Proceso
1654;3005;561984,812431999947876;4130554,801839999854565;20;-0,525600000000000;-2,300420000000000;37,319580000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;561984,812431999947876;4130554,801839999854565;-0,525600000000000;-2,300000000000000;37,319580000000002;S1_DESC_SPA_MURC_20150227_20210607_-2.3_37.31958;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;18,896159999999998;3;Antro_Mineria
1655;3006;561984,812431999947876;4130554,801839999854565;20;0,076000000000000;-2,300420000000000;37,319580000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;561984,812431999947876;4130554,801839999854565;0,076000000000000;-2,300000000000000;37,319580000000002;S1_DESC_SPA_MURC_20150227_20210607_-2.3_37.31958;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;18,896159999999998;3;Antro_Mineria
1656;3007;561985,494085000013001;4130462,720430000219494;20;0,003800000000000;-2,300420000000000;37,318750000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;561985,494085000013001;4130462,720430000219494;0,003800000000000;-2,300000000000000;37,318750000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.3_37.31875;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;11,486870000000000;3;Antro_Mineria
1657;3008;561986,175724999979138;4130370,639039999805391;20;-0,055200000000000;-2,300420000000000;37,317920000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;561986,175724999979138;4130370,639039999805391;-0,055200000000000;-2,300000000000000;37,317920000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.3_37.31792;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;0; ; ;0; ; ;1;1;131;2,517400000000000;3;Antro_Mineria
1658;3009;561986,175724999979138;4130370,639039999805391;20;0,016700000000000;-2,300420000000000;37,317920000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;561986,175724999979138;4130370,639039999805391;0,016700000000000;-2,300000000000000;37,317920000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.3_37.31792;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;0; ; ;0; ; ;1;1;131;2,517400000000000;3;Antro_Mineria
1659;3012;562058,549146999954246;4130648,543980000074953;20;-0,755700000000000;-2,299580000000000;37,320419999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562058,549146999954246;4130648,543980000074953;-0,755700000000000;-2,300000000000000;37,320419999999999;S1_DESC_SPA_MURC_20150227_20210607_-2.3_37.32042;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;34,329470000000001;3;Antro_Mineria
1660;3013;562059,239854000043124;4130555,353139999788254;20;-1,360400000000000;-2,299580000000000;37,319580000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562059,239854000043124;4130555,353139999788254;-1,360400000000000;-2,300000000000000;37,319580000000002;S1_DESC_SPA_MURC_20150227_20210607_-2.3_37.31958;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;34,270370000000000;3;Antro_Mineria
1661;3014;562059,239854000043124;4130555,353139999788254;20;-0,675700000000000;-2,299580000000000;37,319580000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562059,239854000043124;4130555,353139999788254;-0,675700000000000;-2,300000000000000;37,319580000000002;S1_DESC_SPA_MURC_20150227_20210607_-2.3_37.31958;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;34,270370000000000;3;Antro_Mineria
1662;3015;562059,922326000058092;4130463,271730000153184;20;-1,124200000000000;-2,299580000000000;37,318750000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562059,922326000058092;4130463,271730000153184;-1,124200000000000;-2,300000000000000;37,318750000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.3_37.31875;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;30,830510000000000;3;Antro_Mineria
1663;3016;562059,922326000058092;4130463,271730000153184;20;-0,758800000000000;-2,299580000000000;37,318750000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562059,922326000058092;4130463,271730000153184;-0,758800000000000;-2,300000000000000;37,318750000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.3_37.31875;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;30,830510000000000;3;Antro_Mineria
1664;3017;562060,604784999974072;4130371,190330000128597;20;0,029700000000000;-2,299580000000000;37,317920000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562060,604784999974072;4130371,190330000128597;0,029700000000000;-2,300000000000000;37,317920000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.3_37.31792;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;34,311520000000002;3;Antro_Mineria
1665;3018;562060,604784999974072;4130371,190330000128597;20;-0,080300000000000;-2,299580000000000;37,317920000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562060,604784999974072;4130371,190330000128597;-0,080300000000000;-2,300000000000000;37,317920000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.3_37.31792;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;34,311520000000002;3;Antro_Mineria
1666;3019;562061,295451999991201;4130277,999530000146478;20;-0,457400000000000;-2,299580000000000;37,317079999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562061,295451999991201;4130277,999530000146478;-0,457400000000000;-2,300000000000000;37,317079999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.3_37.31708;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;6,394120000000000;3;Antro_Mineria
1667;3020;562061,295451999991201;4130277,999530000146478;20;0,087900000000000;-2,299580000000000;37,317079999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562061,295451999991201;4130277,999530000146478;0,087900000000000;-2,300000000000000;37,317079999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.3_37.31708;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;6,394120000000000;3;Antro_Mineria
1668;3022;562131,406406000023708;4130741,170810000039637;20;-0,733400000000000;-2,298750000000000;37,321249999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562131,406406000023708;4130741,170810000039637;-0,733400000000000;-2,299000000000000;37,321249999999999;S1_DESC_SPA_MURC_20150227_20210607_-2.299_37.32125;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;35,021830000000001;3;Antro_Mineria
1669;3023;562132,089712999993935;4130649,089370000176132;20;-1,236000000000000;-2,298750000000000;37,320419999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562132,089712999993935;4130649,089370000176132;-1,236000000000000;-2,299000000000000;37,320419999999999;S1_DESC_SPA_MURC_20150227_20210607_-2.299_37.32042;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;37,937410000000000;3;Antro_Mineria
1670;3024;562132,089712999993935;4130649,089370000176132;20;-1,690100000000000;-2,298750000000000;37,320419999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562132,089712999993935;4130649,089370000176132;-1,690100000000000;-2,299000000000000;37,320419999999999;S1_DESC_SPA_MURC_20150227_20210607_-2.299_37.32042;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;37,937410000000000;3;Antro_Mineria
1671;3025;562132,781239000032656;4130555,898529999889433;20;-2,198400000000000;-2,298750000000000;37,319580000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562132,781239000032656;4130555,898529999889433;-2,198400000000000;-2,299000000000000;37,319580000000002;S1_DESC_SPA_MURC_20150227_20210607_-2.299_37.31958;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;49,358379999999997;3;Antro_Mineria
1672;3026;562132,781239000032656;4130555,898529999889433;20;-2,380800000000000;-2,298750000000000;37,319580000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562132,781239000032656;4130555,898529999889433;-2,380800000000000;-2,299000000000000;37,319580000000002;S1_DESC_SPA_MURC_20150227_20210607_-2.299_37.31958;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;49,358379999999997;3;Antro_Mineria
1673;3027;562132,781239000032656;4130555,898529999889433;20;-1,671900000000000;-2,298750000000000;37,319580000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562132,781239000032656;4130555,898529999889433;-1,671900000000000;-2,299000000000000;37,319580000000002;S1_DESC_SPA_MURC_20150227_20210607_-2.299_37.31958;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;49,358379999999997;3;Antro_Mineria
1674;3028;562132,781239000032656;4130555,898529999889433;20;-1,070900000000000;-2,298750000000000;37,319580000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562132,781239000032656;4130555,898529999889433;-1,070900000000000;-2,299000000000000;37,319580000000002;S1_DESC_SPA_MURC_20150227_20210607_-2.299_37.31958;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;49,358379999999997;3;Antro_Mineria
1675;3029;562133,464520000037737;4130463,817110000178218;20;-1,920100000000000;-2,298750000000000;37,318750000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562133,464520000037737;4130463,817110000178218;-1,920100000000000;-2,299000000000000;37,318750000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.299_37.31875;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;45,752040000000001;3;Antro_Mineria
1676;3030;562133,464520000037737;4130463,817110000178218;20;-0,983400000000000;-2,298750000000000;37,318750000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562133,464520000037737;4130463,817110000178218;-0,983400000000000;-2,299000000000000;37,318750000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.299_37.31875;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;45,752040000000001;3;Antro_Mineria
1677;3031;562134,147787000052631;4130371,735710000153631;20;-2,196000000000000;-2,298750000000000;37,317920000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562134,147787000052631;4130371,735710000153631;-2,196000000000000;-2,299000000000000;37,317920000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.299_37.31792;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;39,541870000000003;3;Antro_Mineria
1678;3032;562134,147787000052631;4130371,735710000153631;20;-1,102900000000000;-2,298750000000000;37,317920000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562134,147787000052631;4130371,735710000153631;-1,102900000000000;-2,299000000000000;37,317920000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.299_37.31792;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;39,541870000000003;3;Antro_Mineria
1679;3033;562134,839273000019602;4130278,544910000171512;20;-1,324600000000000;-2,298750000000000;37,317079999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562134,839273000019602;4130278,544910000171512;-1,324600000000000;-2,299000000000000;37,317079999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.299_37.31708;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;44,482630000000000;3;Antro_Mineria
1680;3034;562134,839273000019602;4130278,544910000171512;20;-0,039900000000000;-2,298750000000000;37,317079999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562134,839273000019602;4130278,544910000171512;-0,039900000000000;-2,299000000000000;37,317079999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.299_37.31708;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;44,482630000000000;3;Antro_Mineria
1681;3035;562134,839273000019602;4130278,544910000171512;20;-0,625700000000000;-2,298750000000000;37,317079999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562134,839273000019602;4130278,544910000171512;-0,625700000000000;-2,299000000000000;37,317079999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.299_37.31708;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;44,482630000000000;3;Antro_Mineria
1682;3036;562134,839273000019602;4130278,544910000171512;20;-0,218500000000000;-2,298750000000000;37,317079999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562134,839273000019602;4130278,544910000171512;-0,218500000000000;-2,299000000000000;37,317079999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.299_37.31708;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;44,482630000000000;3;Antro_Mineria
1683;3037;562135,522513999952935;4130186,463529999833554;20;-0,190000000000000;-2,298750000000000;37,316249999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562135,522513999952935;4130186,463529999833554;-0,190000000000000;-2,299000000000000;37,316249999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.299_37.31625;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;58,015219999999999;3;Antro_Mineria
1684;3038;562204,946166999987327;4130741,716849999967963;20;0,083700000000000;-2,297920000000000;37,321249999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562204,946166999987327;4130741,716849999967963;0,083700000000000;-2,298000000000000;37,321249999999999;S1_DESC_SPA_MURC_20150227_20210607_-2.298_37.32125;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;20,599419999999999;3;Antro_Mineria
1685;3039;562204,946166999987327;4130741,716849999967963;20;-0,023600000000000;-2,297920000000000;37,321249999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562204,946166999987327;4130741,716849999967963;-0,023600000000000;-2,298000000000000;37,321249999999999;S1_DESC_SPA_MURC_20150227_20210607_-2.298_37.32125;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;20,599419999999999;3;Antro_Mineria
1686;3040;562204,946166999987327;4130741,716849999967963;20;-0,517400000000000;-2,297920000000000;37,321249999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562204,946166999987327;4130741,716849999967963;-0,517400000000000;-2,298000000000000;37,321249999999999;S1_DESC_SPA_MURC_20150227_20210607_-2.298_37.32125;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;20,599419999999999;3;Antro_Mineria
1687;3041;562205,630282999947667;4130649,635410000104457;20;-1,767300000000000;-2,297920000000000;37,320419999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562205,630282999947667;4130649,635410000104457;-1,767300000000000;-2,298000000000000;37,320419999999999;S1_DESC_SPA_MURC_20150227_20210607_-2.298_37.32042;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;24,259509999999999;3;Antro_Mineria
1688;3042;562206,322628000052646;4130556,444560000207275;20;-2,432000000000000;-2,297920000000000;37,319580000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562206,322628000052646;4130556,444560000207275;-2,432000000000000;-2,298000000000000;37,319580000000002;S1_DESC_SPA_MURC_20150227_20210607_-2.298_37.31958;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;21,610320000000002;3;Antro_Mineria
1689;3043;562206,322628000052646;4130556,444560000207275;20;-0,522500000000000;-2,297920000000000;37,319580000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562206,322628000052646;4130556,444560000207275;-0,522500000000000;-2,298000000000000;37,319580000000002;S1_DESC_SPA_MURC_20150227_20210607_-2.298_37.31958;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;21,610320000000002;3;Antro_Mineria
1690;3044;562207,006717000040226;4130464,363140000030398;20;-2,582200000000000;-2,297920000000000;37,318750000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562207,006717000040226;4130464,363140000030398;-2,582200000000000;-2,298000000000000;37,318750000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.298_37.31875;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;35,899540000000002;3;Antro_Mineria
1691;3045;562207,006717000040226;4130464,363140000030398;20;-3,102300000000000;-2,297920000000000;37,318750000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562207,006717000040226;4130464,363140000030398;-3,102300000000000;-2,298000000000000;37,318750000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.298_37.31875;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;35,899540000000002;3;Antro_Mineria
1692;3046;562207,006717000040226;4130464,363140000030398;20;-2,757700000000000;-2,297920000000000;37,318750000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562207,006717000040226;4130464,363140000030398;-2,757700000000000;-2,298000000000000;37,318750000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.298_37.31875;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;35,899540000000002;3;Antro_Mineria
1693;3047;562207,006717000040226;4130464,363140000030398;20;-2,305100000000000;-2,297920000000000;37,318750000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562207,006717000040226;4130464,363140000030398;-2,305100000000000;-2,298000000000000;37,318750000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.298_37.31875;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;35,899540000000002;3;Antro_Mineria
1694;3048;562207,690793000045232;4130372,281740000005811;20;-2,740100000000000;-2,297920000000000;37,317920000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562207,690793000045232;4130372,281740000005811;-2,740100000000000;-2,298000000000000;37,317920000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.298_37.31792;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;34,490879999999997;3;Antro_Mineria
1695;3049;562207,690793000045232;4130372,281740000005811;20;-2,229800000000000;-2,297920000000000;37,317920000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562207,690793000045232;4130372,281740000005811;-2,229800000000000;-2,298000000000000;37,317920000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.298_37.31792;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;34,490879999999997;3;Antro_Mineria
1696;3050;562208,383097999962047;4130279,090929999947548;20;-1,480400000000000;-2,297920000000000;37,317079999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562208,383097999962047;4130279,090929999947548;-1,480400000000000;-2,298000000000000;37,317079999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.298_37.31708;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;39,913310000000003;3;Antro_Mineria
1697;3051;562208,383097999962047;4130279,090929999947548;20;-1,745300000000000;-2,297920000000000;37,317079999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562208,383097999962047;4130279,090929999947548;-1,745300000000000;-2,298000000000000;37,317079999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.298_37.31708;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;39,913310000000003;3;Antro_Mineria
1698;3052;562209,067148000001907;4130187,009550000075251;20;-0,640800000000000;-2,297920000000000;37,316249999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562209,067148000001907;4130187,009550000075251;-0,640800000000000;-2,298000000000000;37,316249999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.298_37.31625;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;40,365459999999999;3;Antro_Mineria
1699;3053;562209,067148000001907;4130187,009550000075251;20;-0,692900000000000;-2,297920000000000;37,316249999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562209,067148000001907;4130187,009550000075251;-0,692900000000000;-2,298000000000000;37,316249999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.298_37.31625;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;40,365459999999999;3;Antro_Mineria
1700;3054;562209,067148000001907;4130187,009550000075251;20;-0,544700000000000;-2,297920000000000;37,316249999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562209,067148000001907;4130187,009550000075251;-0,544700000000000;-2,298000000000000;37,316249999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.298_37.31625;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;40,365459999999999;3;Antro_Mineria
1701;3057;562211,127459999988787;4129909,656070000026375;21;-0,314100000000000;-2,297920000000000;37,313749999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562211,127459999988787;4129909,656070000026375;-0,314100000000000;-2,298000000000000;37,313749999999999;S1_DESC_SPA_MURC_20150227_20210607_-2.298_37.31375;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;9,372629999999999;3;Antro_Mineria
1702;3058;562211,127459999988787;4129909,656070000026375;21;-0,559700000000000;-2,297920000000000;37,313749999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562211,127459999988787;4129909,656070000026375;-0,559700000000000;-2,298000000000000;37,313749999999999;S1_DESC_SPA_MURC_20150227_20210607_-2.298_37.31375;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;9,372629999999999;3;Antro_Mineria
1703;3059;562211,127459999988787;4129909,656070000026375;21;0,058100000000000;-2,297920000000000;37,313749999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562211,127459999988787;4129909,656070000026375;0,058100000000000;-2,298000000000000;37,313749999999999;S1_DESC_SPA_MURC_20150227_20210607_-2.298_37.31375;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;9,372629999999999;3;Antro_Mineria
1704;3060;562211,127459999988787;4129909,656070000026375;21;-0,112000000000000;-2,297920000000000;37,313749999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562211,127459999988787;4129909,656070000026375;-0,112000000000000;-2,298000000000000;37,313749999999999;S1_DESC_SPA_MURC_20150227_20210607_-2.298_37.31375;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;9,372629999999999;3;Antro_Mineria
1705;3063;562212,503681999980472;4129724,384010000154376;21;-0,685000000000000;-2,297920000000000;37,312080000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562212,503681999980472;4129724,384010000154376;-0,685000000000000;-2,298000000000000;37,312080000000002;S1_DESC_SPA_MURC_20150227_20210607_-2.298_37.31208;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;0; ; ;0; ; ;1;1;131;51,486690000000003;3;Antro_Mineria
1706;3066;562275,930579000036232;4131204,896399999968708;22;0,068400000000000;-2,297080000000000;37,325420000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562275,930579000036232;4131204,896399999968708;0,068400000000000;-2,297000000000000;37,325420000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.32542;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;323;28,192840000000000;3;Antro_Mineria
